Fecha,Temp[C]
14-Jan-2021 11:06:50,NaN
14-Jan-2021 11:06:50,181
14-Jan-2021 11:06:50,81
14-Jan-2021 11:06:50,181
14-Jan-2021 11:06:50,181
14-Jan-2021 11:06:50,181
14-Jan-2021 11:06:50,180
14-Jan-2021 11:06:50,180
14-Jan-2021 11:06:50,180
14-Jan-2021 11:06:50,180
14-Jan-2021 11:06:50,0
14-Jan-2021 11:06:50,180
14-Jan-2021 11:06:50,180
14-Jan-2021 11:06:50,180
14-Jan-2021 11:06:51,180
14-Jan-2021 11:06:51,180
14-Jan-2021 11:06:51,180
14-Jan-2021 11:06:51,80
14-Jan-2021 11:06:51,180
14-Jan-2021 11:06:51,179
14-Jan-2021 11:06:51,79
14-Jan-2021 11:06:51,179
14-Jan-2021 11:06:51,179
14-Jan-2021 11:06:51,79
14-Jan-2021 11:06:51,179
14-Jan-2021 11:06:51,79
14-Jan-2021 11:06:51,NaN
14-Jan-2021 11:06:51,79
14-Jan-2021 11:06:51,179
14-Jan-2021 11:06:51,179
14-Jan-2021 11:06:51,179
14-Jan-2021 11:06:51,178
14-Jan-2021 11:06:51,178
14-Jan-2021 11:06:51,178
14-Jan-2021 11:06:51,178
14-Jan-2021 11:06:51,178
14-Jan-2021 11:06:51,178
14-Jan-2021 11:06:51,178
14-Jan-2021 11:06:51,178
14-Jan-2021 11:06:51,178
14-Jan-2021 11:06:51,178
14-Jan-2021 11:06:51,177
14-Jan-2021 11:06:52,177
14-Jan-2021 11:06:52,177
14-Jan-2021 11:06:52,77
14-Jan-2021 11:06:52,177
14-Jan-2021 11:06:52,177
14-Jan-2021 11:06:52,177
14-Jan-2021 11:06:52,77
14-Jan-2021 11:06:52,NaN
14-Jan-2021 11:06:52,77
14-Jan-2021 11:06:52,177
14-Jan-2021 11:06:52,177
14-Jan-2021 11:06:52,77
14-Jan-2021 11:06:52,176
14-Jan-2021 11:06:52,176
14-Jan-2021 11:06:52,176
14-Jan-2021 11:06:52,6
14-Jan-2021 11:06:52,176
14-Jan-2021 11:06:52,176
14-Jan-2021 11:06:52,176
14-Jan-2021 11:06:52,176
14-Jan-2021 11:06:52,176
14-Jan-2021 11:06:52,6
14-Jan-2021 11:06:52,176
14-Jan-2021 11:06:52,175
14-Jan-2021 11:06:52,175
14-Jan-2021 11:06:52,NaN
14-Jan-2021 11:06:52,75
14-Jan-2021 11:06:52,176
14-Jan-2021 11:06:52,175
14-Jan-2021 11:06:53,75
14-Jan-2021 11:06:53,175
14-Jan-2021 11:06:53,175
14-Jan-2021 11:06:53,75
14-Jan-2021 11:06:53,NaN
14-Jan-2021 11:06:53,175
14-Jan-2021 11:06:53,75
14-Jan-2021 11:06:53,NaN
14-Jan-2021 11:06:53,75
14-Jan-2021 11:06:53,5
14-Jan-2021 11:06:53,175
14-Jan-2021 11:06:53,174
14-Jan-2021 11:06:53,174
14-Jan-2021 11:06:53,174
14-Jan-2021 11:06:53,174
14-Jan-2021 11:06:53,174
14-Jan-2021 11:06:53,174
14-Jan-2021 11:06:53,174
14-Jan-2021 11:06:53,174
14-Jan-2021 11:06:53,174
14-Jan-2021 11:06:53,174
14-Jan-2021 11:06:53,174
14-Jan-2021 11:06:53,74
14-Jan-2021 11:06:53,174
14-Jan-2021 11:06:53,174
14-Jan-2021 11:06:53,173
14-Jan-2021 11:06:53,173
14-Jan-2021 11:06:53,73
14-Jan-2021 11:06:54,NaN
14-Jan-2021 11:06:54,73
14-Jan-2021 11:06:54,NaN
14-Jan-2021 11:06:54,173
14-Jan-2021 11:06:54,73
14-Jan-2021 11:06:54,173
14-Jan-2021 11:06:54,173
14-Jan-2021 11:06:54,173
14-Jan-2021 11:06:54,3
14-Jan-2021 11:06:54,173
14-Jan-2021 11:06:54,3
14-Jan-2021 11:06:54,173
14-Jan-2021 11:06:54,172
14-Jan-2021 11:06:54,172
14-Jan-2021 11:06:54,172
14-Jan-2021 11:06:54,172
14-Jan-2021 11:06:54,172
14-Jan-2021 11:06:54,172
14-Jan-2021 11:06:54,172
14-Jan-2021 11:06:54,172
14-Jan-2021 11:06:54,172
14-Jan-2021 11:06:54,72
14-Jan-2021 11:06:54,172
14-Jan-2021 11:06:54,172
14-Jan-2021 11:06:54,72
14-Jan-2021 11:06:54,172
14-Jan-2021 11:06:54,71
14-Jan-2021 11:06:54,NaN
14-Jan-2021 11:06:55,171
14-Jan-2021 11:06:55,71
14-Jan-2021 11:06:55,71
14-Jan-2021 11:06:55,171
14-Jan-2021 11:06:55,171
14-Jan-2021 11:06:55,171
14-Jan-2021 11:06:55,171
14-Jan-2021 11:06:55,171
14-Jan-2021 11:06:55,171
14-Jan-2021 11:06:55,171
14-Jan-2021 11:06:55,171
14-Jan-2021 11:06:55,171
14-Jan-2021 11:06:55,171
14-Jan-2021 11:06:55,170
14-Jan-2021 11:06:55,170
14-Jan-2021 11:06:55,170
14-Jan-2021 11:06:55,170
14-Jan-2021 11:06:55,170
14-Jan-2021 11:06:55,170
14-Jan-2021 11:06:55,70
14-Jan-2021 11:06:55,170
14-Jan-2021 11:06:55,70
14-Jan-2021 11:06:55,170
14-Jan-2021 11:06:55,70
14-Jan-2021 11:06:55,170
14-Jan-2021 11:06:55,170
14-Jan-2021 11:06:55,70
14-Jan-2021 11:06:55,NaN
14-Jan-2021 11:06:55,70
14-Jan-2021 11:06:56,NaN
14-Jan-2021 11:06:56,169
14-Jan-2021 11:06:56,169
14-Jan-2021 11:06:56,169
14-Jan-2021 11:06:56,9
14-Jan-2021 11:06:56,169
14-Jan-2021 11:06:56,169
14-Jan-2021 11:06:56,169
14-Jan-2021 11:06:56,169
14-Jan-2021 11:06:56,169
14-Jan-2021 11:06:56,9
14-Jan-2021 11:06:56,169
14-Jan-2021 11:06:56,9
14-Jan-2021 11:06:56,169
14-Jan-2021 11:06:56,168
14-Jan-2021 11:06:56,68
14-Jan-2021 11:06:56,NaN
14-Jan-2021 11:06:56,168
14-Jan-2021 11:06:56,68
14-Jan-2021 11:06:56,168
14-Jan-2021 11:06:56,168
14-Jan-2021 11:06:56,168
14-Jan-2021 11:06:56,68
14-Jan-2021 11:06:56,168
14-Jan-2021 11:06:56,168
14-Jan-2021 11:06:56,68
14-Jan-2021 11:06:56,168
14-Jan-2021 11:06:56,168
14-Jan-2021 11:06:57,168
14-Jan-2021 11:06:57,168
14-Jan-2021 11:06:57,168
14-Jan-2021 11:06:57,168
14-Jan-2021 11:06:57,168
14-Jan-2021 11:06:57,8
14-Jan-2021 11:06:57,167
14-Jan-2021 11:06:57,8
14-Jan-2021 11:06:57,167
14-Jan-2021 11:06:57,7
14-Jan-2021 11:06:57,167
14-Jan-2021 11:06:57,167
14-Jan-2021 11:06:57,167
14-Jan-2021 11:06:57,167
14-Jan-2021 11:06:57,67
14-Jan-2021 11:06:57,NaN
14-Jan-2021 11:06:57,167
14-Jan-2021 11:06:57,167
14-Jan-2021 11:06:57,67
14-Jan-2021 11:06:57,167
14-Jan-2021 11:06:57,167
14-Jan-2021 11:06:57,67
14-Jan-2021 11:06:57,NaN
14-Jan-2021 11:06:57,67
14-Jan-2021 11:06:57,167
14-Jan-2021 11:06:57,7
14-Jan-2021 11:06:57,166
14-Jan-2021 11:06:57,166
14-Jan-2021 11:06:58,166
14-Jan-2021 11:06:58,166
14-Jan-2021 11:06:58,166
14-Jan-2021 11:06:58,6
14-Jan-2021 11:06:58,166
14-Jan-2021 11:06:58,166
14-Jan-2021 11:06:58,166
14-Jan-2021 11:06:58,166
14-Jan-2021 11:06:58,166
14-Jan-2021 11:06:58,166
14-Jan-2021 11:06:58,166
14-Jan-2021 11:06:58,166
14-Jan-2021 11:06:58,166
14-Jan-2021 11:06:58,66
14-Jan-2021 11:06:58,165
14-Jan-2021 11:06:58,65
14-Jan-2021 11:06:58,165
14-Jan-2021 11:06:58,165
14-Jan-2021 11:06:58,165
14-Jan-2021 11:06:58,165
14-Jan-2021 11:06:58,165
14-Jan-2021 11:06:58,165
14-Jan-2021 11:06:58,165
14-Jan-2021 11:06:58,165
14-Jan-2021 11:06:58,165
14-Jan-2021 11:06:58,165
14-Jan-2021 11:06:58,165
14-Jan-2021 11:06:58,165
14-Jan-2021 11:06:58,165
14-Jan-2021 11:06:59,165
14-Jan-2021 11:06:59,5
14-Jan-2021 11:06:59,165
14-Jan-2021 11:06:59,165
14-Jan-2021 11:06:59,165
14-Jan-2021 11:06:59,165
14-Jan-2021 11:06:59,165
14-Jan-2021 11:06:59,64
14-Jan-2021 11:06:59,164
14-Jan-2021 11:06:59,164
14-Jan-2021 11:06:59,164
14-Jan-2021 11:06:59,164
14-Jan-2021 11:06:59,164
14-Jan-2021 11:06:59,164
14-Jan-2021 11:06:59,164
14-Jan-2021 11:06:59,64
14-Jan-2021 11:06:59,164
14-Jan-2021 11:06:59,64
14-Jan-2021 11:06:59,164
14-Jan-2021 11:06:59,164
14-Jan-2021 11:06:59,4
14-Jan-2021 11:06:59,164
14-Jan-2021 11:06:59,164
14-Jan-2021 11:06:59,164
14-Jan-2021 11:06:59,164
14-Jan-2021 11:06:59,164
14-Jan-2021 11:06:59,164
14-Jan-2021 11:06:59,164
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:00,164
14-Jan-2021 11:07:00,164
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:00,3
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:00,63
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:00,63
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:00,63
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:00,63
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:00,63
14-Jan-2021 11:07:00,NaN
14-Jan-2021 11:07:00,63
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:00,162
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:00,162
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:00,163
14-Jan-2021 11:07:01,162
14-Jan-2021 11:07:01,162
14-Jan-2021 11:07:01,162
14-Jan-2021 11:07:01,162
14-Jan-2021 11:07:01,62
14-Jan-2021 11:07:01,162
14-Jan-2021 11:07:01,162
14-Jan-2021 11:07:01,162
14-Jan-2021 11:07:01,162
14-Jan-2021 11:07:01,162
14-Jan-2021 11:07:01,162
14-Jan-2021 11:07:01,62
14-Jan-2021 11:07:01,162
14-Jan-2021 11:07:01,62
14-Jan-2021 11:07:01,162
14-Jan-2021 11:07:01,62
14-Jan-2021 11:07:01,162
14-Jan-2021 11:07:01,62
14-Jan-2021 11:07:01,1
14-Jan-2021 11:07:01,161
14-Jan-2021 11:07:01,161
14-Jan-2021 11:07:01,161
14-Jan-2021 11:07:01,161
14-Jan-2021 11:07:01,161
14-Jan-2021 11:07:01,161
14-Jan-2021 11:07:01,161
14-Jan-2021 11:07:01,161
14-Jan-2021 11:07:01,161
14-Jan-2021 11:07:02,161
14-Jan-2021 11:07:02,161
14-Jan-2021 11:07:02,1
14-Jan-2021 11:07:02,161
14-Jan-2021 11:07:02,61
14-Jan-2021 11:07:02,NaN
14-Jan-2021 11:07:02,61
14-Jan-2021 11:07:02,161
14-Jan-2021 11:07:02,61
14-Jan-2021 11:07:02,161
14-Jan-2021 11:07:02,161
14-Jan-2021 11:07:02,161
14-Jan-2021 11:07:02,160
14-Jan-2021 11:07:02,60
14-Jan-2021 11:07:02,160
14-Jan-2021 11:07:02,60
14-Jan-2021 11:07:02,160
14-Jan-2021 11:07:02,160
14-Jan-2021 11:07:02,160
14-Jan-2021 11:07:02,160
14-Jan-2021 11:07:02,160
14-Jan-2021 11:07:02,160
14-Jan-2021 11:07:02,160
14-Jan-2021 11:07:02,160
14-Jan-2021 11:07:02,160
14-Jan-2021 11:07:02,160
14-Jan-2021 11:07:02,160
14-Jan-2021 11:07:02,160
14-Jan-2021 11:07:03,160
14-Jan-2021 11:07:03,160
14-Jan-2021 11:07:03,160
14-Jan-2021 11:07:03,60
14-Jan-2021 11:07:03,160
14-Jan-2021 11:07:03,160
14-Jan-2021 11:07:03,160
14-Jan-2021 11:07:03,60
14-Jan-2021 11:07:03,160
14-Jan-2021 11:07:03,59
14-Jan-2021 11:07:03,NaN
14-Jan-2021 11:07:03,159
14-Jan-2021 11:07:03,59
14-Jan-2021 11:07:03,159
14-Jan-2021 11:07:03,59
14-Jan-2021 11:07:03,NaN
14-Jan-2021 11:07:03,159
14-Jan-2021 11:07:03,159
14-Jan-2021 11:07:03,159
14-Jan-2021 11:07:03,159
14-Jan-2021 11:07:03,159
14-Jan-2021 11:07:03,159
14-Jan-2021 11:07:03,159
14-Jan-2021 11:07:03,159
14-Jan-2021 11:07:03,159
14-Jan-2021 11:07:03,159
14-Jan-2021 11:07:03,159
14-Jan-2021 11:07:03,159
14-Jan-2021 11:07:03,159
14-Jan-2021 11:07:04,NaN
14-Jan-2021 11:07:04,159
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,58
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,58
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,58
14-Jan-2021 11:07:04,NaN
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,8
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,157
14-Jan-2021 11:07:04,158
14-Jan-2021 11:07:04,157
14-Jan-2021 11:07:04,157
14-Jan-2021 11:07:04,157
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,57
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,57
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,57
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,7
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,157
14-Jan-2021 11:07:05,NaN
14-Jan-2021 11:07:05,57
14-Jan-2021 11:07:05,NaN
14-Jan-2021 11:07:05,57
14-Jan-2021 11:07:05,156
14-Jan-2021 11:07:05,156
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,56
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,56
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,56
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,6
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,156
14-Jan-2021 11:07:06,155
14-Jan-2021 11:07:06,155
14-Jan-2021 11:07:06,NaN
14-Jan-2021 11:07:06,56
14-Jan-2021 11:07:06,155
14-Jan-2021 11:07:06,55
14-Jan-2021 11:07:06,155
14-Jan-2021 11:07:06,55
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,55
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,55
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,55
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,55
14-Jan-2021 11:07:07,155
14-Jan-2021 11:07:07,154
14-Jan-2021 11:07:07,154
14-Jan-2021 11:07:07,154
14-Jan-2021 11:07:07,154
14-Jan-2021 11:07:07,54
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,54
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,54
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,54
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,4
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,54
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,54
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:08,53
14-Jan-2021 11:07:08,153
14-Jan-2021 11:07:08,154
14-Jan-2021 11:07:09,53
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,53
14-Jan-2021 11:07:09,154
14-Jan-2021 11:07:09,53
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,53
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,53
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:09,153
14-Jan-2021 11:07:10,53
14-Jan-2021 11:07:10,153
14-Jan-2021 11:07:10,53
14-Jan-2021 11:07:10,153
14-Jan-2021 11:07:10,153
14-Jan-2021 11:07:10,3
14-Jan-2021 11:07:10,153
14-Jan-2021 11:07:10,153
14-Jan-2021 11:07:10,153
14-Jan-2021 11:07:10,153
14-Jan-2021 11:07:10,153
14-Jan-2021 11:07:10,153
14-Jan-2021 11:07:10,153
14-Jan-2021 11:07:10,152
14-Jan-2021 11:07:10,152
14-Jan-2021 11:07:10,2
14-Jan-2021 11:07:10,152
14-Jan-2021 11:07:10,152
14-Jan-2021 11:07:10,152
14-Jan-2021 11:07:10,52
14-Jan-2021 11:07:10,152
14-Jan-2021 11:07:10,52
14-Jan-2021 11:07:10,152
14-Jan-2021 11:07:10,152
14-Jan-2021 11:07:10,152
14-Jan-2021 11:07:10,52
14-Jan-2021 11:07:10,152
14-Jan-2021 11:07:10,52
14-Jan-2021 11:07:11,NaN
14-Jan-2021 11:07:11,52
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,52
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,2
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,52
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,52
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:11,152
14-Jan-2021 11:07:12,152
14-Jan-2021 11:07:12,52
14-Jan-2021 11:07:12,152
14-Jan-2021 11:07:12,52
14-Jan-2021 11:07:12,152
14-Jan-2021 11:07:12,152
14-Jan-2021 11:07:12,152
14-Jan-2021 11:07:12,152
14-Jan-2021 11:07:12,152
14-Jan-2021 11:07:12,151
14-Jan-2021 11:07:12,151
14-Jan-2021 11:07:12,151
14-Jan-2021 11:07:12,151
14-Jan-2021 11:07:12,151
14-Jan-2021 11:07:12,151
14-Jan-2021 11:07:12,151
14-Jan-2021 11:07:12,151
14-Jan-2021 11:07:12,151
14-Jan-2021 11:07:12,151
14-Jan-2021 11:07:12,NaN
14-Jan-2021 11:07:12,51
14-Jan-2021 11:07:12,151
14-Jan-2021 11:07:12,151
14-Jan-2021 11:07:12,151
14-Jan-2021 11:07:12,151
14-Jan-2021 11:07:12,151
14-Jan-2021 11:07:12,51
14-Jan-2021 11:07:12,151
14-Jan-2021 11:07:12,51
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,51
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,51
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,151
14-Jan-2021 11:07:13,50
14-Jan-2021 11:07:13,150
14-Jan-2021 11:07:13,50
14-Jan-2021 11:07:13,51
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,0
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,0
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,50
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,NaN
14-Jan-2021 11:07:14,50
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,50
14-Jan-2021 11:07:14,NaN
14-Jan-2021 11:07:14,50
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:14,149
14-Jan-2021 11:07:14,150
14-Jan-2021 11:07:15,9
14-Jan-2021 11:07:15,149
